Author	Loc	Words count	Positive lemmas	Negative lemmas	Not positive lemmas	Positive occs	Negative occs	Not positive occs
240637045	NA	270	0	0	1	0	0	1
98467188	Москва	270	0	1	0	0	1	0
160154808	Харьковская область	270	0	1	0	0	1	0
124800335	NA	270	0	0	1	0	0	1
168480260	Тюменская область	270	0	1	0	0	1	0
220947906	NA	270	0	0	1	0	0	1
189358501	NA	270	0	0	1	0	0	1
34648589	NA	270	0	0	1	0	0	1
38550062	Оренбургская область	270	0	1	0	0	1	0
14277170	NA	270	0	0	1	0	0	1
201964832	Владимирская область	270	0	1	0	0	1	0
138846437	Харьковская область	270	0	1	0	0	1	0
40880260	NA	270	0	0	1	0	0	1
189071542	NA	270	0	0	1	0	0	1
111227086	NA	270	0	0	1	0	0	1
89586791	Гомельская область	270	0	1	0	0	1	0
152010882	Новосибирская область	270	0	1	0	0	1	0
192395504	NA	270	0	0	1	0	0	1
21474077	Россия	270	0	0	1	0	0	1
211772492	Казахстан	270	0	1	0	0	1	0
29106385	Украина	270	0	1	0	0	1	0
64850738	Саратовская область	270	0	1	0	0	1	0
3055466	NA	270	0	0	1	0	0	1
245832003	Киев	270	0	1	0	0	1	0
96920419	Казахстан	270	1	0	0	1	0	0
112974725	Хакасия	270	0	1	0	0	1	0
1625062	NA	270	0	0	1	0	0	1
163308813	NA	270	0	0	1	0	0	1
16460507	NA	269	0	0	1	0	0	1
215366347	NA	269	0	0	1	0	0	1
207633246	Ямало-Ненецкий АО	269	0	1	0	0	1	0
196020587	Волгоградская область	269	0	1	0	0	1	0
10364475	Россия	269	0	0	1	0	0	1
237191632	NA	269	0	0	1	0	0	1
213720012	NA	269	0	0	1	0	0	1
244933612	NA	269	0	0	1	0	0	1
65271766	Иркутская область	269	0	1	0	0	1	0
154564205	Киев	269	0	1	0	0	1	0
135523	Москва	269	0	1	0	0	1	0
194627162	Украина	269	1	0	0	1	0	0
222147037	Челябинская область	269	0	1	0	0	1	0
152218837	NA	269	0	0	1	0	0	1
22737393	Москва	269	0	1	0	0	1	0
227312800	NA	269	0	0	1	0	0	1
231940168	Омская область	269	1	0	0	1	0	0
173452436	NA	269	0	0	1	0	0	1
157046087	Москва	269	0	1	0	0	1	0
195393862	Россия	269	0	0	2	0	0	3
7156849	Ханты-Мансийский АО	269	0	1	0	0	1	0
102911663	Тюменская область	269	0	1	0	0	1	0
79325718	NA	269	0	0	1	0	0	1
119856596	Донецкая область	269	0	1	0	0	3	0
133195833	Москва	269	0	1	0	0	1	0
17425842	Россия	269	0	0	1	0	0	1
64594887	Россия	269	0	0	1	0	0	1
186766150	Россия	269	0	0	1	0	0	1
192840845	Курганская область	269	0	1	0	0	1	0
218460979	NA	269	0	0	1	0	0	1
162750664	Саратовская область	269	0	1	0	0	1	0
235713551	NA	269	0	0	1	0	0	1
173088194	Украина	268	1	0	0	1	0	0
219591351	NA	268	0	0	1	0	0	1
91888854	Москва	268	1	0	0	8	0	0
156681260	Москва	268	0	1	0	0	1	0
133379231	Россия	268	0	0	1	0	0	1
2738095	NA	268	0	0	1	0	0	1
234613235	NA	268	0	0	1	0	0	1
25816135	Россия	268	0	0	1	0	0	1
227740282	Полтавская область	268	0	1	0	0	1	0
204255428	Хабаровский край	268	0	1	0	0	1	0
17685369	Россия	268	0	0	1	0	0	1
234765877	Крым	268	1	0	0	1	0	0
41390344	Украина	268	1	0	0	1	0	0
231121006	Рязанская область	268	0	1	0	0	1	0
4651510	NA	268	0	0	1	0	0	1
137378337	Могилевская область	268	0	1	0	0	8	0
131897022	Краснодарский край	268	0	1	0	0	8	0
24546447	Исландия	268	0	0	1	0	0	1
2311479	Новосибирская область	268	0	1	0	0	1	0
40098114	NA	268	0	0	1	0	0	2
174958985	Якутия	268	1	0	0	1	0	0
14087311	Россия	268	0	0	1	0	0	1
234606126	Москва	268	0	1	0	0	1	0
249250100	Челябинская область	268	0	1	0	0	1	0
35811589	Одесская область	268	0	2	0	0	3	0
7850470	Россия	268	0	0	1	0	0	2
211621096	Россия	268	0	0	1	0	0	1
147582823	Запорожская область	268	0	1	0	0	1	0
2133969	Россия	268	0	0	1	0	0	8
3280643	NA	268	0	0	1	0	0	1
66351482	Запорожская область	268	1	0	0	1	0	0
181293571	Самарская область	268	0	1	0	0	1	0
178435062	Россия	268	0	0	1	0	0	1
247329121	NA	268	0	0	1	0	0	1
155191423	NA	268	0	0	1	0	0	1
2679524	NA	268	0	0	1	0	0	8
154693542	Астана	267	0	0	2	0	0	2
10490767	NA	267	0	0	1	0	0	1
121902871	NA	267	0	0	1	0	0	1
240271812	Россия	267	0	0	1	0	0	1
82873931	NA	267	0	0	1	0	0	1
134319421	Бурятия	267	1	0	0	1	0	0
74622132	Украина	267	1	0	0	1	0	0
159179273	Карагандинская область	267	1	0	0	1	0	0
218658624	Тюменская область	267	1	0	0	1	0	0
238545723	Татарстан	267	0	1	0	0	1	0
24781372	Липецкая область	267	0	1	0	0	1	0
141134665	Россия	267	0	0	1	0	0	1
22798715	Оренбургская область	267	1	0	0	1	0	0
110871966	Киев	267	0	1	0	0	1	0
188744664	Тамбовская область	267	0	1	0	0	1	0
196770176	Архангельская область	267	1	0	0	1	0	0
251643854	Алтайский край	267	0	1	0	0	1	0
197510156	Россия	267	0	0	1	0	0	1
221747857	Крым	267	0	1	0	0	1	0
144368802	NA	267	0	0	1	0	0	1
19625260	NA	267	0	0	1	0	0	1
210735571	NA	267	0	0	1	0	0	2
84376996	Россия	267	0	0	1	0	0	1
158490529	Южная Корея	267	0	0	1	0	0	1
8599142	Башкирия	267	0	1	0	0	1	0
121082632	Москва	267	0	1	0	0	1	0
197378523	NA	267	0	0	1	0	0	1
128874382	NA	267	0	0	1	0	0	1
2648185	NA	267	0	0	1	0	0	2
249322551	Киев	267	0	1	0	0	1	0
146934626	Херсонская область	267	0	1	0	0	1	0
15316912	Украина	267	1	0	0	1	0	0
210508562	Россия	267	0	0	1	0	0	1
81144853	NA	267	0	0	1	0	0	1
56339422	Киев	267	0	1	0	0	1	0
178180733	Украина	267	0	1	0	0	1	0
110816786	Саратовская область	267	0	1	0	0	1	0
246695424	Рязанская область	267	0	1	0	0	1	0
247397324	NA	267	0	0	1	0	0	1
131484152	NA	267	0	0	1	0	0	2
132334578	Запорожская область	267	1	0	0	6	0	0
197176121	Россия	267	0	0	1	0	0	1
235464199	Воронежская область	267	0	1	0	0	1	0
72176675	Свердловская область	267	0	1	0	0	1	0
207197399	Саратовская область	266	1	0	0	1	0	0
5720935	NA	266	0	0	1	0	0	1
243466885	Москва	266	0	1	0	0	1	0
229435487	NA	266	0	0	1	0	0	1
47823828	Донецкая область	266	1	0	0	1	0	0
102940985	NA	266	0	0	1	0	0	1
153780481	Казахстан	266	0	1	0	0	1	0
53216420	Кировская область	266	0	1	0	0	1	0
1769055	NA	266	0	0	1	0	0	2
243988116	NA	266	0	0	1	0	0	1
228982279	Днепропетровская область	266	1	0	0	1	0	0
151947657	Украина	266	1	0	0	1	0	0
4685602	NA	266	0	0	1	0	0	1
182038152	NA	266	0	0	1	0	0	1
25835358	Львовская область	266	1	0	0	1	0	0
131507280	Луганская область	266	0	1	0	0	1	0
4945549	Челябинская область	266	0	1	0	0	1	0
186367917	NA	266	0	0	1	0	0	1
187730529	Москва	266	0	2	0	0	3	0
177161804	NA	266	0	0	2	0	0	3
185001014	NA	266	0	0	2	0	0	3
28964333	Россия	266	0	0	1	0	0	1
185821810	Москва	266	0	1	0	0	1	0
213332590	NA	266	0	0	1	0	0	1
82147660	Алтайский край	266	1	0	0	1	0	0
26239429	NA	266	0	0	1	0	0	1
239278687	NA	266	0	0	1	0	0	1
212192188	Ханты-Мансийский АО	266	0	1	0	0	1	0
85982079	Запорожская область	266	1	0	0	1	0	0
172696884	Минск	266	0	0	1	0	0	1
231952790	NA	266	0	0	1	0	0	1
6947287	Украина	266	0	1	0	0	1	0
134109916	NA	266	0	0	1	0	0	1
240900512	NA	265	0	0	1	0	0	1
234031136	Киев	265	0	1	0	0	1	0
21721963	Краснодарский край	265	0	1	0	0	1	0
168397615	Оренбургская область	265	1	0	0	1	0	0
50874120	Донецкая область	265	1	0	0	1	0	0
160561749	NA	265	0	0	1	0	0	1
252058772	Австралия	265	0	0	1	0	0	1
138979798	Москва	265	0	1	0	0	1	0
19516366	NA	265	0	0	1	0	0	1
235498025	Ненецкий АО	265	0	1	0	0	1	0
57120195	Россия	265	0	0	1	0	0	1
132178146	Минск	265	0	0	1	0	0	1
407160	NA	265	0	0	1	0	0	1
94907142	NA	265	0	0	1	0	0	1
132873310	Москва	265	0	1	0	0	1	0
250759694	NA	265	0	0	1	0	0	1
5813615	Минск	265	0	0	1	0	0	1
209847041	Оренбургская область	265	1	0	0	1	0	0
136239846	Ставропольский край	265	0	1	0	0	1	0
135074215	Россия	265	0	0	1	0	0	1
177787135	Львовская область	265	1	0	0	1	0	0
48081709	Крым	265	1	0	0	2	0	0
174638462	Казахстан	265	1	0	0	1	0	0
1789391	Свердловская область	265	0	1	0	0	1	0
75738426	Украина	265	0	1	0	0	1	0
50046134	Крым	265	0	1	0	0	1	0
179483923	Полтавская область	265	1	0	0	1	0	0
242759715	Кемеровская область	265	1	0	0	1	0	0
226206656	NA	265	0	0	1	0	0	2
42001993	Гомельская область	265	0	1	0	0	1	0
5877485	Казахстан	265	1	0	0	1	0	0
103479886	Россия	265	0	0	1	0	0	1
181653562	NA	265	0	0	1	0	0	1
224180953	Украина	264	1	0	0	3	0	0
283889	Россия	264	0	0	1	0	0	1
173609388	Россия	264	0	0	1	0	0	1
191531173	NA	264	0	0	1	0	0	1
247273950	NA	264	0	0	1	0	0	1
184843	NA	264	0	0	1	0	0	1
196645031	NA	264	0	0	1	0	0	1
82982450	Киев	264	0	1	0	0	1	0
121456603	Россия	264	0	0	1	0	0	1
271413	Россия	264	0	0	1	0	0	1
2012264	Москва	264	0	1	0	0	1	0
226641322	Россия	264	0	0	1	0	0	1
744386	Россия	264	0	0	1	0	0	1
184851398	Россия	264	0	0	1	0	0	1
223972984	NA	264	0	0	1	0	0	1
15357641	Новосибирская область	264	0	1	0	0	1	0
220803874	NA	264	0	0	1	0	0	1
97102509	Удмуртия	264	1	0	0	1	0	0
247827196	NA	264	0	0	1	0	0	1
114793227	Полтавская область	264	0	1	0	0	1	0
38125936	Челябинская область	264	1	0	0	1	0	0
7178123	Россия	264	0	0	1	0	0	1
43386522	Харьковская область	264	1	0	0	1	0	0
198552490	Россия	264	0	0	1	0	0	1
24554151	Россия	264	0	0	1	0	0	2
250362678	NA	264	0	0	1	0	0	1
202531550	Москва	264	0	1	0	0	1	0
96377479	Башкирия	264	0	1	0	0	1	0
21791085	Московская область	264	0	2	0	0	2	0
219010210	Волгоградская область	264	0	1	0	0	1	0
4071792	Россия	264	0	0	1	0	0	1
135595949	Закарпатская область	264	0	1	0	0	1	0
99149519	NA	264	0	0	1	0	0	1
210180606	Россия	264	0	0	1	0	0	1
93848949	Львовская область	264	0	1	0	0	1	0
214342613	NA	264	0	0	1	0	0	1
80235043	NA	264	0	0	1	0	0	1
140095	Россия	264	0	0	1	0	0	1
17961473	Москва	264	0	1	0	0	1	0
219990736	Москва	263	0	1	0	0	1	0
121762980	NA	263	0	0	1	0	0	1
145240770	Гомельская область	263	0	1	0	0	1	0
237056184	Ростовская область	263	0	1	0	0	1	0
113293075	NA	263	0	0	1	0	0	1
55846070	Приморский край	263	0	1	0	0	1	0
150964755	Украина	263	1	0	0	6	0	0
44245517	NA	263	0	0	1	0	0	1
206354033	Казахстан	263	1	0	0	1	0	0
58020615	Запорожская область	263	1	0	0	1	0	0
15346228	Россия	263	0	0	1	0	0	1
50421055	Украина	263	0	0	1	0	0	1
155875645	NA	263	0	0	1	0	0	1
181635297	Москва	263	1	0	0	1	0	0
842811	Россия	263	0	0	1	0	0	1
6663738	Харьковская область	263	0	1	0	0	1	0
144237549	NA	263	0	0	1	0	0	1
224672554	NA	263	0	0	1	0	0	1
186953645	Киев	263	1	0	0	1	0	0
44211148	NA	263	0	0	1	0	0	1
8448639	Краснодарский край	263	1	0	0	1	0	0
184728273	Оренбургская область	263	0	1	0	0	1	0
238821840	Новосибирская область	263	0	1	0	0	1	0
144969797	Бурятия	263	1	0	0	1	0	0
189771728	Ямало-Ненецкий АО	263	0	1	0	0	1	0
49599398	Одесская область	263	1	0	0	1	0	0
224667790	NA	263	0	0	1	0	0	1
158755424	Москва	263	0	1	0	0	1	0
136432155	Полтавская область	263	0	1	0	0	1	0
223478970	NA	263	0	0	1	0	0	1
158446674	NA	263	0	0	1	0	0	1
34917190	Россия	263	0	0	1	0	0	1
234752857	NA	263	0	0	1	0	0	1
170713994	Россия	263	0	0	1	0	0	1
6523896	Бурятия	263	1	0	0	1	0	0
167889343	NA	263	0	0	1	0	0	1
60601219	Вологодская область	263	1	0	0	1	0	0
215652811	Хабаровский край	263	0	1	0	0	1	0
9879856	Киев	263	0	1	0	0	1	0
42244543	NA	263	0	0	1	0	0	1
180129831	NA	263	0	0	1	0	0	1
11010060	NA	263	0	0	1	0	0	1
21526935	Башкирия	263	0	1	0	0	1	0
102456812	Россия	263	0	0	1	0	0	1
97421430	NA	262	0	0	1	0	0	1
208841798	NA	262	0	0	1	0	0	1
24518995	Бурятия	262	1	0	0	1	0	0
223834661	NA	262	0	0	1	0	0	1
178954754	Волгоградская область	262	0	1	0	0	1	0
54217318	Красноярский край	262	0	1	0	0	1	0
38147047	Донецкая область	262	0	1	0	0	1	0
105946544	Донецкая область	262	1	0	0	1	0	0
234256395	Коми	262	0	1	0	0	1	0
106654408	Омская область	262	1	0	0	1	0	0
243650862	Ханты-Мансийский АО	262	0	1	0	0	1	0
3226472	Москва	262	0	1	0	0	1	0
172386247	Киев	262	1	0	0	1	0	0
52921491	Одесская область	262	0	1	0	0	1	0
73730466	NA	262	0	0	1	0	0	1
38173861	Россия	262	0	0	1	0	0	1
132818243	Москва	262	0	1	0	0	1	0
87843281	NA	262	0	0	1	0	0	2
135541337	Украина	262	0	1	0	0	1	0
240658083	Киев	262	1	0	0	1	0	0
124492	NA	262	0	0	1	0	0	1
173809660	Россия	262	0	0	1	0	0	1
212860341	NA	262	0	0	1	0	0	1
151972075	Россия	262	0	0	1	0	0	1
210070870	NA	262	0	0	1	0	0	1
5151381	NA	262	0	0	1	0	0	2
5230703	Москва	262	0	1	0	0	1	0
130162638	NA	262	0	0	1	0	0	2
36059701	Россия	262	0	0	1	0	0	1
2641768	Ханты-Мансийский АО	262	0	1	0	0	3	0
26041841	NA	262	0	0	1	0	0	1
3196872	Челябинская область	262	0	1	0	0	1	0
111499698	NA	262	0	0	1	0	0	1
195477096	NA	262	0	0	1	0	0	1
163571756	NA	262	0	0	1	0	0	1
247757897	NA	262	0	0	1	0	0	1
19868599	Харьковская область	262	1	0	0	1	0	0
162197393	Украина	262	0	1	0	0	1	0
248038789	Самарская область	262	0	1	0	0	2	0
19476183	NA	262	0	0	1	0	0	1
159069708	Волынская область	261	0	1	0	0	1	0
82127966	Россия	261	0	0	1	0	0	1
195061927	Украина	261	0	1	0	0	1	0
19469876	Россия	261	0	0	1	0	0	1
39794197	Самарская область	261	0	1	0	0	1	0
43007659	Челябинская область	261	0	1	0	0	2	0
243881514	Тульская область	261	0	1	0	0	1	0
156669253	NA	261	0	0	1	0	0	1
72433700	Харьковская область	261	1	0	0	1	0	0
246682869	NA	261	0	0	1	0	0	1
165615168	Россия	261	0	0	1	0	0	1
91231346	Гродненская область	261	1	0	0	1	0	0
47428423	Крым	261	0	1	0	0	1	0
6232226	Челябинская область	261	1	0	0	1	0	0
89782575	Украина	261	0	1	0	0	1	0
9523003	Киев	261	1	0	0	1	0	0
31996325	Пермский край	261	1	0	0	1	0	0
23826992	NA	261	0	0	1	0	0	1
158601773	Челябинская область	261	0	1	0	0	1	0
158289206	Крым	261	1	0	0	1	0	0
208900768	Волгоградская область	261	0	1	0	0	1	0
29821931	Киев	261	1	0	0	1	0	0
69610372	Кемеровская область	261	0	1	0	0	1	0
170174892	Россия	261	0	0	1	0	0	1
5537519	Пермский край	261	0	1	0	0	1	0
20905342	Москва	261	0	1	0	0	1	0
13663828	Одесская область	261	0	1	0	0	1	0
8161117	NA	261	0	0	1	0	0	1
2825780	Москва	261	0	1	0	0	1	0
208743369	NA	261	0	0	1	0	0	2
184058458	NA	261	0	0	1	0	0	1
228729181	NA	261	0	0	1	0	0	1
20919871	Томская область	261	0	1	0	0	1	0
12759893	Киев	261	0	1	0	0	1	0
106018026	Московская область	261	1	0	0	1	0	0
22295762	NA	261	0	0	1	0	0	1
178449380	NA	261	0	0	1	0	0	3
159600943	NA	261	0	0	1	0	0	1
211869675	Казахстан	261	1	0	0	1	0	0
51816689	Иркутская область	261	1	0	0	1	0	0
52512147	NA	261	0	0	1	0	0	1
890769	Калининградская область	261	1	0	0	1	0	0
72210387	Казахстан	261	1	0	0	1	0	0
3971894	NA	261	0	0	1	0	0	1
187989032	Москва	261	0	1	0	0	2	0
10100920	Москва	261	0	1	0	0	1	0
97487288	Пермский край	261	0	1	0	0	1	0
228912891	NA	261	0	0	1	0	0	1
248625062	Алтайский край	261	0	1	0	0	1	0
233425789	NA	261	0	0	1	0	0	1
13930252	NA	261	0	0	1	0	0	1
2644490	Москва	260	0	1	0	0	1	0
193131034	Россия	260	0	0	1	0	0	2
197080280	Пермский край	260	0	1	0	0	1	0
35440876	Красноярский край	260	0	1	0	0	3	0
111163197	Крым	260	1	0	0	1	0	0
42319838	NA	260	0	0	1	0	0	1
5797584	Россия	260	0	0	1	0	0	1
162073921	NA	260	0	0	1	0	0	1
84814834	Днепропетровская область	260	1	0	0	1	0	0
99628923	Нижегородская область	260	0	1	0	0	1	0
197131507	Свердловская область	260	0	1	0	0	1	0
89776927	Кировоградская область	260	1	0	0	1	0	0
78080945	Самарская область	260	0	1	0	0	1	0
29520092	Москва	260	0	1	0	0	1	0
247842986	Самарская область	260	0	1	0	0	1	0
20753664	Черновицкая область	260	0	1	0	0	1	0
4235185	Новосибирская область	260	0	1	0	0	1	0
216133740	NA	260	0	0	1	0	0	1
155231461	NA	260	0	0	1	0	0	1
191646399	Казахстан	260	0	1	0	0	2	0
230639468	NA	260	0	0	1	0	0	2
239972497	Ханты-Мансийский АО	260	0	1	0	0	1	0
13121830	Пермский край	260	1	0	0	1	0	0
13120655	Луганская область	260	0	1	0	0	1	0
179230488	Казахстан	260	1	0	0	1	0	0
18922641	Владимирская область	260	0	1	0	0	1	0
31475704	Украина	260	0	1	0	0	1	0
7556447	NA	260	0	0	1	0	0	1
240077775	Харьковская область	260	1	0	0	1	0	0
20123368	Киев	260	0	1	0	0	1	0
43583243	Курганская оласть	260	0	0	1	0	0	1
245540348	NA	260	0	0	1	0	0	1
122211117	Бурятия	260	0	1	0	0	1	0
249921776	Днепропетровская область	260	1	0	0	2	0	0
22041939	Волгоградская область	260	0	1	0	0	1	0
1626574	Москва	260	0	1	0	0	1	0
214323266	Краснодарский край	260	0	1	0	0	1	0
65972650	NA	259	0	0	1	0	0	1
234367860	NA	259	0	0	1	0	0	1
181385238	Ростовская область	259	0	1	0	0	1	0
4754985	NA	259	0	0	1	0	0	1
1287189	Россия	259	0	0	1	0	0	1
39602141	Россия	259	0	0	1	0	0	1
91517909	NA	259	0	0	1	0	0	1
233568712	Днепропетровская область	259	1	0	0	1	0	0
179912	Пермский край	259	1	0	0	1	0	0
236626992	NA	259	0	0	1	0	0	1
140526040	NA	259	0	0	1	0	0	1
223528455	Россия	259	0	0	1	0	0	1
142479886	NA	259	0	0	1	0	0	1
171837188	NA	259	0	0	1	0	0	1
214258874	Новосибирская область	259	1	0	0	1	0	0
161001250	NA	259	0	0	1	0	0	1
50544513	NA	259	0	0	1	0	0	1
9058079	Россия	259	0	0	1	0	0	1
99373693	NA	259	0	0	1	0	0	1
203089115	Москва	259	0	1	0	0	1	0
98862915	NA	259	0	0	1	0	0	1
657174	Киев	259	0	1	0	0	1	0
231494976	NA	259	0	0	1	0	0	1
84367775	Луганская область	259	0	1	0	0	1	0
234824844	Астана	259	0	0	1	0	0	1
34942434	Россия	259	0	0	1	0	0	1
163562089	NA	259	0	0	1	0	0	1
154437757	NA	259	0	0	1	0	0	1
4454397	Удмуртия	259	0	1	0	0	2	0
4807891	Татарстан	259	1	0	0	1	0	0
50555251	Башкирия	259	0	1	0	0	1	0
142323709	Казахстан	259	1	0	0	2	0	0
9433788	Харьковская область	259	1	0	0	1	0	0
232587844	Казахстан	259	0	1	0	0	1	0
122589171	NA	259	0	0	1	0	0	1
164437354	Россия	259	0	0	1	0	0	1
232888400	NA	259	0	0	1	0	0	1
241220395	Закарпатская область	259	0	1	0	0	1	0
16157554	Ивано-Франковская область	259	0	1	0	0	1	0
100577	Одесская область	259	0	1	0	0	1	0
208096946	Россия	258	0	0	1	0	0	1
164738477	NA	258	0	0	1	0	0	1
25191064	Украина	258	0	1	0	0	1	0
82579041	NA	258	0	0	1	0	0	1
251495416	Мурманская область	258	0	1	0	0	1	0
233612172	Черниговская область	258	0	1	0	0	1	0
210044520	Иркутская область	258	0	1	0	0	1	0
198366232	Самарская область	258	0	1	0	0	1	0
160501795	Томская область	258	0	1	0	0	1	0
837599	NA	258	0	0	1	0	0	1
72360960	Кемеровская область	258	0	1	0	0	1	0
243156893	Ростовская область	258	0	1	0	0	1	0
96578391	Самарская область	258	1	0	0	1	0	0
2569187	Краснодарский край	258	0	1	0	0	1	0
243257098	NA	258	0	0	1	0	0	1
22132449	NA	258	0	0	1	0	0	1
219486425	NA	258	0	0	1	0	0	1
167806214	Украина	258	1	0	0	1	0	0
164155479	NA	258	0	0	1	0	0	1
228273548	NA	258	0	0	2	0	0	2
21930630	Россия	258	0	0	1	0	0	1
417297	NA	258	0	0	1	0	0	1
57838557	Киев	258	1	0	0	1	0	0
206436721	Тамбовская область	258	0	1	0	0	1	0
11166741	Рязанская область	258	0	1	0	0	1	0
210866563	Бельгия	258	0	0	1	0	0	1
4498639	Россия	258	0	0	1	0	0	1
50937804	Курганская область	258	1	0	0	1	0	0
137903239	Владимирская область	258	0	1	0	0	1	0
1194740	NA	258	0	0	1	0	0	1
223664356	NA	258	0	0	1	0	0	1
3233125	Россия	258	0	0	1	0	0	1
103344969	Калининградская область	258	0	1	0	0	1	0
17226906	Красноярский край	258	1	0	0	1	0	0
225989749	Россия	258	0	0	1	0	0	1
6485085	Татарстан	258	0	1	0	0	1	0
217176781	NA	257	0	0	1	0	0	1
180395174	NA	257	0	0	1	0	0	2
234945354	Украина	257	0	1	0	0	1	0
176210362	Украина	257	1	0	0	1	0	0
217054416	Москва	257	0	1	0	0	1	0
211853442	NA	257	0	0	1	0	0	1
214284716	Киев	257	0	1	0	0	1	0
19323078	NA	257	0	0	1	0	0	1
598956	Одесская область	257	1	0	0	1	0	0
15025686	Москва	257	0	1	0	0	1	0
2552077	Ростовская область	257	1	0	0	1	0	0
178301896	Россия	257	0	0	1	0	0	1
138134983	Россия	257	0	0	1	0	0	1
203072540	Вологодская область	257	0	1	0	0	1	0
9749718	Харьковская область	257	1	0	0	1	0	0
1307913	Москва	257	0	1	0	0	1	0
81810660	Воронежская область	257	0	1	0	0	1	0
25842031	Новосибирская область	257	1	0	0	1	0	0
2607143	Киев	257	1	0	0	1	0	0
204929446	NA	257	0	0	1	0	0	1
162867660	NA	257	0	0	1	0	0	1
69140138	NA	257	0	0	1	0	0	1
11151504	Самарская область	257	0	1	0	0	1	0
172455468	Восточно-Казахстанская область	257	0	1	0	0	1	0
214551387	NA	257	0	0	1	0	0	1
235343593	Сахалинская область	257	1	0	0	1	0	0
92001900	NA	257	0	0	1	0	0	1
222420206	Москва	257	0	1	0	0	1	0
134616288	NA	257	0	0	1	0	0	1
241533052	NA	257	0	0	1	0	0	1
206697031	Самарская область	257	1	0	0	1	0	0
172730912	Москва	257	0	1	0	0	1	0
16895781	Москва	257	1	0	0	1	0	0
508668	Финляндия	257	0	0	1	0	0	1
137566947	Бурятия	257	1	0	0	1	0	0
17113855	Крым	257	1	0	0	1	0	0
210919269	Волгоградская область	257	0	1	0	0	1	0
214688056	Ростовская область	257	0	1	0	0	1	0
197564377	Россия	257	0	0	1	0	0	1
9681030	NA	257	0	0	1	0	0	6
57543356	Харьковская область	257	1	0	0	1	0	0
189052157	Казахстан	257	1	0	0	1	0	0
250143597	NA	257	0	0	1	0	0	1
228443383	Астана	257	0	0	1	0	0	1
42936969	NA	257	0	0	1	0	0	1
82258866	NA	256	0	0	2	0	0	2
167971448	NA	256	0	0	1	0	0	1
188064093	NA	256	0	0	1	0	0	1
50166233	NA	256	0	0	1	0	0	1
241645004	NA	256	0	0	1	0	0	1
80774411	NA	256	0	0	1	0	0	1
966732	Мурманская область	256	0	1	0	0	2	0
70574688	NA	256	0	0	1	0	0	1
245138703	NA	256	0	0	1	0	0	1
215952736	NA	256	0	0	1	0	0	1
108731471	Херсонская область	256	1	0	0	1	0	0
24808695	Украина	256	0	1	0	0	1	0
169836365	Карагандинская область	256	1	0	0	1	0	0
248382295	Россия	256	0	0	1	0	0	1
65091810	Россия	256	0	0	1	0	0	1
14625031	Свердловская область	256	0	1	0	0	1	0
144684094	Свердловская область	256	1	0	0	1	0	0
213274407	Омская область	256	0	1	0	0	1	0
231475723	Псковская область	256	0	1	0	0	1	0
139067913	NA	256	0	0	1	0	0	1
88552319	Москва	256	0	1	0	0	2	0
390359	Нижегородская область	256	0	1	0	0	1	0
227050125	Россия	256	0	0	1	0	0	1
71920213	Москва	256	1	0	0	1	0	0
229267168	Ростовская область	256	0	1	0	0	1	0
152890827	Украина	256	1	0	0	1	0	0
246190767	Москва	256	0	1	0	0	1	0
92750785	Киев	256	1	0	0	1	0	0
99495104	Башкирия	256	1	0	0	1	0	0
205832513	Казахстан	256	0	1	0	0	3	0
33612585	Курганская область	256	1	0	0	1	0	0
239329153	Россия	256	0	0	1	0	0	1
7310411	Самарская область	256	0	1	0	0	1	0
144634528	Нижегородская область	256	0	1	0	0	1	0
25481425	Россия	256	0	0	1	0	0	1
198862806	Москва	256	0	1	0	0	1	0
5502832	Курганская область	256	1	0	0	1	0	0
186049396	Омская область	256	0	1	0	0	2	0
135520082	Россия	255	0	0	1	0	0	1
163106246	Донецкая область	255	0	1	0	0	1	0
230715985	Россия	255	0	0	1	0	0	2
90025274	Кировская область	255	0	1	0	0	1	0
55226595	Украина	255	0	1	0	0	1	0
94011849	Россия	255	0	0	1	0	0	1
154440365	NA	255	0	0	1	0	0	1
37849355	NA	255	0	0	1	0	0	1
152686249	NA	255	0	0	1	0	0	1
10160262	NA	255	0	0	1	0	0	1
30611390	Крым	255	0	1	0	0	1	0
132768981	NA	255	0	0	1	0	0	1
2232882	Москва	255	0	1	0	0	2	0
121113945	NA	255	0	0	1	0	0	1
40096181	NA	255	0	0	1	0	0	1
166731221	NA	255	0	0	1	0	0	1
126336712	NA	255	0	0	1	0	0	1
23398761	Киев	255	1	0	0	1	0	0
142255079	NA	255	0	0	1	0	0	1
15786716	Киев	255	1	0	0	1	0	0
134174423	NA	255	0	0	1	0	0	1
194221992	Запорожская область	255	0	1	0	0	2	0
132191121	Пермский край	255	1	0	0	1	0	0
82781372	Крым	255	1	0	0	1	0	0
243401424	Донецкая область	255	0	1	0	0	1	0
171709044	Московская область	255	1	0	0	1	0	0
243706845	NA	255	0	0	1	0	0	1
1268506	Израиль	255	0	0	1	0	0	1
8860185	Красноярский край	254	0	1	0	0	1	0
151121804	Новосибирская область	254	0	1	0	0	1	0
215029982	NA	254	0	0	1	0	0	1
216815516	Саратовская область	254	0	1	0	0	1	0
121832615	Россия	254	0	0	1	0	0	1
59588368	Алтайский край	254	1	0	0	1	0	0
7897526	Одесская область	254	0	1	0	0	1	0
