Author	Loc	Words count	Positive lemmas	Negative lemmas	Not positive lemmas	Positive occs	Negative occs	Not positive occs
212971433	Харьковская область	850	1	1	0	1	1	0
65647614	Украина	850	0	1	0	0	2	0
5671679	Свердловская область	850	1	0	0	1	0	0
209589312	Татарстан	850	0	1	0	0	2	0
141657732	Киев	850	0	1	0	0	1	0
154356853	Украина	850	0	1	0	0	1	0
221090764	Днепропетровская область	850	0	1	0	0	1	0
210153919	NA	850	0	0	1	0	0	1
109461059	Россия	850	0	0	1	0	0	1
3375532	Россия	850	0	0	1	0	0	1
219894751	Москва	850	0	1	0	0	1	0
183505387	Кировская область	850	1	0	0	1	0	0
148155511	Томская область	850	0	1	0	0	1	0
8914838	Краснодарский край	850	0	1	0	0	1	0
29773360	Донецкая область	850	1	0	0	1	0	0
2382652	Москва	849	0	1	0	0	1	0
89148657	Россия	849	0	0	1	0	0	1
21627840	Донецкая область	849	0	2	0	0	2	0
34044219	Самарская область	849	0	1	0	0	1	0
174043689	Россия	849	0	0	1	0	0	2
80364736	NA	849	0	0	1	0	0	1
137954762	Россия	849	0	0	1	0	0	3
166251967	Краснодарский край	849	0	1	0	0	1	0
214808370	NA	849	0	0	1	0	0	1
73380	Калужская область	849	0	1	0	0	1	0
16638497	Киев	849	0	1	0	0	1	0
156745391	NA	849	0	0	1	0	0	2
228416654	Казахстан	849	0	1	0	0	1	0
164512852	Россия	849	0	0	1	0	0	1
199287753	Тернопольская область	849	0	1	0	0	1	0
88119269	Полтавская область	849	1	0	0	1	0	0
2193572	Россия	848	0	0	1	0	0	1
21721867	Москва	848	0	1	0	0	1	0
98636038	Свердловская область	848	1	0	0	1	0	0
71522227	Рязанская область	848	0	1	0	0	2	0
167450825	Краснодарский край	848	0	1	0	0	1	0
8930615	Россия	848	0	0	1	0	0	1
1087426	Россия	848	0	0	1	0	0	1
210767693	NA	848	0	0	2	0	0	3
108814128	Башкирия	848	0	1	0	0	1	0
192475854	NA	848	0	0	1	0	0	1
1114952	NA	847	0	0	1	0	0	1
70900364	Липецкая область	847	0	1	0	0	1	0
158596006	Россия	847	0	0	1	0	0	1
151487939	Самарская область	847	0	1	0	0	2	0
67810261	Мурманская область	847	1	0	0	1	0	0
148263986	Республика Алтай	847	0	1	0	0	1	0
61131285	Украина	847	0	1	0	0	1	0
140591154	Москва	847	1	0	0	1	0	0
525855	NA	847	0	0	1	0	0	1
140190740	Краснодарский край	847	1	0	0	1	0	0
169352559	Самарская область	847	0	1	0	0	1	0
1559897	Москва	847	1	0	0	1	0	0
33319518	Харьковская область	847	0	1	0	0	1	0
43111517	Житомирская область	846	1	0	0	1	0	0
165964946	Москва	846	0	1	0	0	5	0
132715064	Коми	846	0	1	0	0	1	0
28566799	Украина	846	0	1	0	0	1	0
6226992	Россия	846	0	0	1	0	0	1
144551993	Россия	846	0	0	1	0	0	2
169423331	Россия	846	0	0	1	0	0	1
246664539	Татарстан	846	0	1	0	0	1	0
6290759	Киев	846	1	0	0	1	0	0
227484225	NA	846	0	0	1	0	0	1
97192440	Владимирская область	846	0	1	0	0	1	0
163475783	Донецкая область	846	0	1	0	0	2	0
207251154	Казахстан	846	1	0	0	1	0	0
237055464	NA	846	0	0	1	0	0	1
243120313	Москва	846	0	1	0	0	1	0
5727850	Россия	845	0	0	1	0	0	1
85707379	Ленинградская область	845	0	1	0	0	1	0
132505595	Россия	845	0	0	1	0	0	1
131660850	Калининградская область	845	0	1	0	0	1	0
6374785	Украина	845	0	1	0	0	1	0
17451194	NA	845	0	0	1	0	0	1
22708286	Тюменская область	845	0	1	0	0	1	0
111183946	NA	845	0	0	1	0	0	1
94725875	Новосибирская область	845	0	2	0	0	2	0
96194642	NA	845	0	0	2	0	0	2
88061220	Харьковская область	845	1	0	0	1	0	0
8214904	Челябинская область	845	1	0	0	1	0	0
117158646	Свердловская область	845	0	1	0	0	1	0
49799346	Крым	844	0	1	0	0	1	0
38823757	Россия	844	0	0	1	0	0	3
5390280	Одесская область	844	1	0	0	1	0	0
236524488	Томская область	844	0	1	0	0	1	0
102100112	Московская область	844	0	1	0	0	1	0
182363876	Брестская область	844	0	1	0	0	1	0
235631804	Челябинская область	844	1	0	0	1	0	0
214177389	NA	844	0	0	1	0	0	1
43257128	Краснодарский край	844	1	0	0	1	0	0
85867560	Киев	844	0	1	0	0	1	0
103991764	Псковская область	844	0	1	0	0	1	0
133278815	Свердловская область	844	0	1	0	0	1	0
218912905	Приморский край	843	0	1	0	0	1	0
232611829	?Петропавловская область	843	0	1	0	0	1	0
234482199	NA	843	0	0	1	0	0	1
31350008	NA	843	0	0	1	0	0	1
221539200	Украина	843	1	0	0	1	0	0
176498399	Россия	843	0	0	1	0	0	1
134675817	Украина	843	1	0	0	1	0	0
183114057	Самарская область	843	0	1	0	0	1	0
205959401	NA	843	0	0	1	0	0	1
226767444	Россия	843	0	0	1	0	0	1
88275882	Томская область	843	0	1	0	0	1	0
228764689	Омская область	843	0	1	0	0	2	0
182907114	Башкирия	843	0	1	0	0	1	0
91652686	Россия	842	0	0	1	0	0	1
63133609	Красноярский край	842	0	1	0	0	2	0
12860370	Украина	842	1	0	0	1	0	0
208190677	Челябинская область	842	0	1	0	0	1	0
148299382	Россия	842	0	0	1	0	0	1
208873558	Казахстан	842	0	1	0	0	1	0
36606781	Россия	842	0	0	1	0	0	1
4766518	Россия	842	0	0	2	0	0	4
12714595	Одесская область	842	1	0	0	1	0	0
8648377	Украина	842	1	0	0	1	0	0
92638130	NA	842	0	0	1	0	0	1
117528041	NA	841	0	0	1	0	0	1
134167292	Челябинская область	841	0	1	0	0	2	0
178909972	Одесская область	841	0	1	0	0	1	0
183648921	Украина	841	0	1	0	0	1	0
138241184	Россия	841	0	0	1	0	0	1
182366356	Новосибирская область	841	0	1	0	0	1	0
130811246	Украина	841	0	1	0	0	4	0
2768437	NA	841	0	0	1	0	0	4
133447827	Одесская область	841	0	1	0	0	1	0
124506964	Донецкая область	841	0	1	0	0	1	0
69097525	Волгоградская область	841	1	0	0	1	0	0
109072259	NA	841	0	0	2	0	0	2
30350625	NA	841	0	0	1	0	0	1
58839644	NA	841	0	0	1	0	0	1
214524520	NA	841	0	0	1	0	0	1
216283632	Днепропетровская область	841	1	0	0	1	0	0
36678281	Украина	841	1	0	0	1	0	0
44702076	Донецкая область	841	2	0	0	2	0	0
222434318	NA	840	0	0	1	0	0	1
176801689	NA	840	0	0	1	0	0	1
143778867	NA	840	0	0	1	0	0	1
223163904	Красноярский край	840	0	1	0	0	2	0
91271527	NA	840	0	0	1	0	0	1
212292501	Кемеровская область	840	0	1	0	0	1	0
52982695	Харьковская область	840	1	0	0	1	0	0
133394005	Тюменская область	840	0	1	0	0	1	0
192640406	Украина	840	1	0	0	1	0	0
30379031	Челябинская область	840	0	1	0	0	1	0
163834066	Житомирская область	840	0	1	0	0	1	0
207487817	Россия	840	0	0	1	0	0	1
6746075	Москва	840	0	1	0	0	3	0
26163463	NA	840	0	0	1	0	0	1
234777572	NA	839	0	0	1	0	0	2
14286589	Киев	839	0	1	0	0	1	0
35407152	Харьковская область	839	0	1	0	0	2	0
79131956	Сумская область	839	1	0	0	1	0	0
67867296	Москва	839	0	1	0	0	1	0
189324250	NA	839	0	0	1	0	0	2
3471237	Московская область	839	1	0	0	1	0	0
16272716	Москва	839	0	1	0	0	1	0
222192695	NA	839	0	0	1	0	0	1
205476926	Астраханская область	839	0	1	0	0	2	0
13259266	Киев	839	1	0	0	1	0	0
133182829	Башкирия	839	0	1	0	0	1	0
5749941	Киев	839	1	0	0	1	0	0
13307502	Львовская область	838	1	0	0	1	0	0
144449550	Минск	838	0	0	1	0	0	1
31783242	Челябинская область	838	1	0	0	1	0	0
115985514	Россия	838	0	0	1	0	0	1
95659	Москва	838	1	0	0	2	0	0
149156790	Вологодская область	838	0	2	0	0	2	0
20507766	Костромская область	838	0	1	0	0	5	0
142947893	Тульская область	838	0	1	0	0	2	0
133055858	Новосибирская область	838	0	1	0	0	2	0
19127491	Киев	838	1	0	0	1	0	0
214864210	Омская область	838	0	1	0	0	5	0
6132116	Якутия	838	1	0	0	1	0	0
92629054	Волынская область	838	1	0	0	1	0	0
21067445	NA	838	0	0	2	0	0	2
199720703	NA	838	0	0	1	0	0	2
71682341	Россия	838	0	0	1	0	0	1
116838319	Москва	838	1	0	0	2	0	0
42324489	NA	838	0	0	1	0	0	2
4302312	NA	838	0	0	1	0	0	1
245612671	NA	838	0	0	1	0	0	1
166968414	NA	838	0	0	1	0	0	1
124820279	Калужская область	838	0	1	0	0	1	0
213127147	Украина	838	0	1	0	0	1	0
179754542	Минск	838	0	0	1	0	0	1
151392401	Украина	838	1	0	0	1	0	0
238078810	NA	838	0	0	1	0	0	1
13901190	Киев	837	1	0	0	1	0	0
232708331	Москва	837	0	1	0	0	1	0
198641884	Донецкая область	837	0	1	0	0	1	0
142893598	Винницкая область	837	0	1	0	0	1	0
38106171	NA	837	0	0	1	0	0	1
224336952	Москва	837	0	1	0	0	1	0
243195338	NA	837	0	0	1	0	0	2
49463663	Москва	837	1	0	0	1	0	0
88787530	Мурманская область	837	0	1	0	0	1	0
169037176	Москва	837	0	1	0	0	1	0
11388484	Канада	837	0	0	1	0	0	1
215008735	NA	836	0	0	1	0	0	2
214971241	Черкасская область	836	1	0	0	1	0	0
19039721	NA	836	0	0	1	0	0	1
73366699	Киев	836	1	0	0	1	0	0
95408578	Москва	836	0	1	0	0	1	0
225897033	NA	836	0	0	1	0	0	1
7922177	NA	836	0	0	1	0	0	1
143325387	Япония	836	0	0	1	0	0	1
39582622	Саратовская область	836	0	1	0	0	3	0
165008666	Россия	836	0	0	1	0	0	1
227956277	NA	836	0	0	1	0	0	1
14529035	NA	835	0	0	1	0	0	1
1305891	Россия	835	0	0	1	0	0	1
154846762	Россия	835	0	0	1	0	0	1
243343353	NA	835	0	0	1	0	0	1
49220315	NA	835	0	0	1	0	0	1
10025838	Москва	835	0	1	0	0	1	0
249353001	Исландия	835	0	0	1	0	0	1
14363540	Ханты-Мансийский АО	835	0	1	0	0	1	0
183412326	Россия	835	0	0	1	0	0	1
246968447	NA	835	0	0	1	0	0	2
201559209	Пермский край	835	1	0	0	1	0	0
101230266	Россия	835	0	0	1	0	0	1
168497575	Москва	835	0	1	0	0	2	0
128332	Россия	835	0	0	1	0	0	1
49379411	Крым	835	2	0	0	2	0	0
225384215	NA	835	0	0	1	0	0	1
73676728	Ярославская область	835	0	1	0	0	1	0
149091334	Крым	834	1	0	0	1	0	0
39694146	NA	834	0	0	1	0	0	1
164075984	Самарская область	834	0	1	0	0	1	0
245280057	Одесская область	834	0	1	0	0	1	0
133311259	Красноярский край	834	0	1	0	0	1	0
1442022	NA	834	0	0	1	0	0	1
151612314	NA	834	0	0	1	0	0	2
141594685	Челябинская область	834	0	1	0	0	1	0
243403870	Украина	834	1	0	0	1	0	0
45480390	Воронежская область	834	0	1	0	0	1	0
154470859	NA	834	0	0	1	0	0	1
218095978	Хабаровский край	834	1	0	0	1	0	0
50388206	Крым	833	0	1	0	0	1	0
190660349	Белгородская область	833	0	1	0	0	1	0
2084893	Россия	833	0	0	1	0	0	1
247617362	NA	833	0	0	1	0	0	2
13516458	Московская область	833	0	1	0	0	2	0
244060109	Москва	833	0	1	0	0	1	0
190541660	Николаевская область	833	1	0	0	1	0	0
188000630	Ивановская область	833	0	1	0	0	1	0
3450498	Россия	833	0	0	1	0	0	1
5505984	Москва	833	0	1	0	0	1	0
200258003	Москва	833	1	0	0	1	0	0
4456524	Украина	833	1	0	0	1	0	0
66746093	Крым	833	1	0	0	1	0	0
18557037	Пермский край	833	0	1	0	0	2	0
196646972	Свердловская область	833	0	1	0	0	1	0
27149698	NA	833	0	0	1	0	0	2
159585313	Казахстан	833	0	1	0	0	1	0
29335325	Московская область	833	0	1	0	0	1	0
29782164	Восточно-Казахстанская область	833	0	1	0	0	3	0
244692053	NA	833	0	0	1	0	0	1
194422696	Псковская область	832	0	1	0	0	1	0
3837208	Красноярский край	832	0	1	0	0	1	0
52792393	Татарстан	832	0	1	0	0	1	0
21695588	NA	832	0	0	1	0	0	1
95439846	Калининградская область	832	0	1	0	0	1	0
114666911	Украина	832	0	1	0	0	1	0
210630883	Москва	832	0	1	0	0	1	0
396134	Киев	832	1	0	0	1	0	0
51425619	NA	832	0	0	1	0	0	1
12832666	NA	832	0	0	1	0	0	1
152695543	Минск	832	0	0	1	0	0	1
79388059	NA	832	0	0	1	0	0	1
227365790	Липецкая область	832	0	1	0	0	1	0
171342658	Кировская область	832	0	1	0	0	1	0
211446810	Брестская область	832	1	0	0	1	0	0
50750841	Красноярский край	832	0	1	0	0	1	0
220398104	NA	832	0	0	1	0	0	2
19042505	Россия	832	0	0	1	0	0	1
237824896	NA	832	0	0	1	0	0	1
177296447	NA	831	0	0	1	0	0	2
201204985	Москва	831	0	1	0	0	1	0
8671059	Москва	831	0	1	0	0	2	0
31151453	Россия	831	0	0	1	0	0	3
218191065	Казахстан	831	0	1	0	0	1	0
164197876	NA	831	0	0	1	0	0	1
141557089	Украина	831	0	1	0	0	2	0
246792229	Донецкая область	831	0	1	0	0	1	0
63051457	Украина	831	0	1	0	0	1	0
28988258	NA	831	0	0	1	0	0	1
11583819	Днепропетровская область	831	1	0	0	2	0	0
249200130	Ровненская область	831	0	1	0	0	1	0
1215216	Челябинская область	831	1	0	0	1	0	0
27761278	Россия	831	0	0	1	0	0	1
183867550	Курская область	831	0	1	0	0	2	0
206836279	Донецкая область	831	0	1	0	0	1	0
188199665	Москва	830	0	1	0	0	1	0
150442574	Россия	830	0	0	1	0	0	1
115143458	Ростовская область	830	0	1	0	0	1	0
86729015	Москва	830	0	1	0	0	1	0
53358456	Италия	830	0	0	1	0	0	1
163284789	NA	830	0	0	1	0	0	2
166655730	Днепропетровская область	830	0	1	0	0	1	0
64170343	Самарская область	830	0	1	0	0	2	0
200948791	Калужская область	830	0	1	0	0	1	0
8460291	Одесская область	830	1	0	0	1	0	0
203853118	Гродненская область	830	0	1	0	0	1	0
70547409	Днепропетровская область	830	0	1	0	0	1	0
227305618	Россия	830	0	0	1	0	0	1
191243104	Свердловская область	830	0	1	0	0	1	0
200065367	Россия	830	0	0	1	0	0	1
7831508	Киев	830	1	0	0	1	0	0
9608596	Одесская область	829	1	0	0	1	0	0
244918887	NA	829	0	0	1	0	0	1
68234504	Северная Осетия	829	0	1	0	0	1	0
13843398	Россия	829	0	0	1	0	0	1
189676518	NA	829	0	0	1	0	0	1
226498687	Россия	829	0	0	1	0	0	1
236228852	NA	829	0	0	1	0	0	1
20198025	Украина	829	1	0	0	1	0	0
16937597	NA	829	0	0	1	0	0	1
139597087	Россия	829	0	0	1	0	0	1
6677795	Московская область	829	0	1	0	0	1	0
198210109	NA	829	0	0	1	0	0	1
188481830	Казахстан	829	0	1	0	0	1	0
64352489	NA	829	0	0	1	0	0	1
19260998	NA	829	0	0	1	0	0	1
74143243	Россия	828	0	0	1	0	0	1
132612317	Украина	828	1	0	0	1	0	0
239650122	Москва	828	0	1	0	0	1	0
192575325	NA	828	0	0	1	0	0	1
246848358	Казахстан	828	1	0	0	1	0	0
159903924	Россия	828	0	0	1	0	0	1
224710310	Самарская область	828	0	1	0	0	2	0
134650513	NA	828	0	0	1	0	0	1
168869142	Москва	828	0	1	0	0	1	0
136154537	Одесская область	828	0	1	0	0	1	0
67764519	Липецкая область	828	0	1	0	0	1	0
222388263	NA	828	0	0	1	0	0	1
131918389	Ярославская область	828	0	1	0	0	1	0
6817249	Россия	828	0	0	1	0	0	1
209402113	Башкирия	828	0	1	0	0	1	0
12973954	Татарстан	827	0	1	0	0	1	0
133858259	Украина	827	0	1	0	0	1	0
11656617	Краснодарский край	827	0	1	0	0	1	0
176799348	Харьковская область	827	0	1	0	0	2	0
228834452	Воронежская область	827	0	1	0	0	2	0
93210	Татарстан	827	0	1	0	0	1	0
19437693	Россия	827	0	0	1	0	0	1
218683071	NA	827	0	0	1	0	0	1
248537009	NA	827	0	0	1	0	0	1
93586029	NA	827	0	0	1	0	0	1
72195951	Киев	827	1	0	0	1	0	0
222545491	Россия	827	0	0	1	0	0	1
29290031	Крым	827	0	1	0	0	1	0
218424298	NA	827	0	0	1	0	0	1
242834558	Пермский край	827	0	1	0	0	1	0
204276858	Россия	827	0	0	1	0	0	2
134389062	Москва	827	0	1	0	0	1	0
4073735	Россия	827	0	0	1	0	0	1
25009941	NA	827	0	0	1	0	0	1
997500	NA	827	0	0	1	0	0	1
70384547	Донецкая область	826	0	1	0	0	1	0
249250123	Москва	826	0	1	0	0	1	0
188820455	Россия	826	0	0	1	0	0	2
2189823	Татарстан	826	0	1	0	0	1	0
86036126	?Татарстан	826	0	0	1	0	0	1
65806051	Россия	826	0	0	1	0	0	1
239639446	Казахстан	826	0	1	0	0	1	0
198693653	Украина	826	1	0	0	1	0	0
124369544	Башкирия	826	0	1	0	0	1	0
97503292	NA	826	0	0	1	0	0	1
136789414	NA	826	0	0	1	0	0	3
668801	Россия	825	0	0	1	0	0	1
30684863	Украина	825	1	0	0	1	0	0
250142602	Львовская область	825	1	0	0	1	0	0
126076240	Московская область	825	0	1	0	0	1	0
206691851	Москва	825	0	1	0	0	1	0
137585154	Украина	825	0	1	0	0	1	0
161831861	Краснодарский край	825	0	1	0	0	1	0
93751127	Украина	825	0	1	0	0	2	0
9371939	Тверская область	825	0	1	0	0	1	0
40711249	NA	825	0	0	1	0	0	1
166473434	NA	825	0	0	1	0	0	1
158443063	Украина	825	1	0	0	1	0	0
193091891	NA	825	0	0	1	0	0	2
9173361	Россия	825	0	0	1	0	0	1
226475789	Свердловская область	825	0	1	0	0	2	0
82023539	Киев	825	0	1	0	0	2	0
210786278	NA	825	0	0	1	0	0	2
21731726	NA	825	0	0	1	0	0	1
188636964	Россия	825	0	0	1	0	0	1
47470991	NA	825	0	0	1	0	0	1
156339017	NA	824	0	0	1	0	0	1
199915086	Дагестан	824	0	1	0	0	1	0
147068987	Казахстан	824	0	1	0	0	1	0
243286982	Кемеровская область	824	0	1	0	0	3	0
136745431	Москва	824	0	1	0	0	1	0
3703182	NA	824	0	0	1	0	0	1
11136561	NA	824	0	0	1	0	0	1
244226632	Свердловская область	824	0	1	0	0	1	0
195373475	NA	824	0	0	1	0	0	1
10888643	Москва	824	0	1	0	0	1	0
146650525	Москва	824	0	1	0	0	1	0
82422726	NA	824	0	0	1	0	0	1
234505005	Киев	824	0	1	0	0	2	0
6335746	Одесская область	824	1	0	0	1	0	0
242742341	Москва	823	0	1	0	0	1	0
222829555	Марий Эл	823	0	1	0	0	1	0
155625438	NA	823	0	0	1	0	0	1
160894811	Россия	823	0	0	1	0	0	1
230527307	Россия	823	0	0	1	0	0	2
100756551	Украина	823	1	0	0	1	0	0
188984453	Украина	823	0	1	0	0	2	0
220496387	NA	823	0	0	1	0	0	1
34154639	Вологодская область	823	1	0	0	1	0	0
103715969	Россия	823	0	0	1	0	0	1
202725997	Россия	823	0	0	1	0	0	1
4947975	Тюменская область	823	0	1	0	0	1	0
194325646	Харьковская область	823	0	1	0	0	1	0
231692968	Ростовская область	823	0	1	0	0	2	0
164210786	Волгоградская область	823	0	1	0	0	1	0
214621377	Россия	823	0	0	1	0	0	1
9526733	Крым	823	2	0	0	2	0	0
231510231	NA	823	0	0	1	0	0	2
12133729	Тюменская область	823	1	0	0	1	0	0
231382010	NA	823	0	0	1	0	0	1
209918258	Россия	823	0	0	1	0	0	1
102280469	NA	823	0	0	1	0	0	1
240462532	Германия	823	0	0	1	0	0	3
3932078	Москва	823	0	1	0	0	1	0
251837243	NA	822	0	0	1	0	0	1
214606751	NA	822	0	0	1	0	0	1
28058063	Киев	822	1	0	0	1	0	0
241105082	NA	822	0	0	1	0	0	1
203904805	Татарстан	822	0	1	0	0	1	0
55157036	Москва	822	0	1	0	0	1	0
44934622	Киев	822	1	0	0	2	0	0
62089793	NA	822	0	0	2	0	0	2
180528902	Ханты-Мансийский АО	822	0	1	0	0	1	0
57365468	Россия	822	0	0	1	0	0	1
126587253	Кировская область	822	0	1	0	0	1	0
146731130	Тюменская область	822	0	1	0	0	1	0
235070953	Донецкая область	822	0	1	0	0	1	0
63475639	Россия	822	0	0	1	0	0	2
195657687	Астана	822	0	0	1	0	0	1
28439303	Архангельская область	822	1	0	0	1	0	0
190804463	Костромская область	822	0	1	0	0	1	0
32629658	Краснодарский край	822	0	1	0	0	2	0
17348488	Германия	822	0	0	1	0	0	1
138768421	NA	822	0	0	1	0	0	1
240774879	NA	822	0	0	1	0	0	1
189339541	Кемеровская область	822	0	1	0	0	2	0
6493228	Россия	822	0	0	1	0	0	1
169158712	Россия	822	0	0	1	0	0	1
140428971	NA	821	0	0	1	0	0	1
9209794	NA	821	0	0	1	0	0	3
98887622	Коми	821	0	1	0	0	1	0
210764564	Киев	821	1	0	0	1	0	0
17815263	NA	821	0	0	1	0	0	2
133153397	Полтавская область	821	0	1	0	0	1	0
247142426	NA	821	0	0	1	0	0	1
177306969	Карелия	821	0	1	0	0	1	0
13191920	Россия	821	0	0	1	0	0	1
180359978	Россия	821	0	0	1	0	0	9
26359	NA	821	0	0	1	0	0	1
210139212	NA	821	0	0	2	0	0	2
248001755	NA	821	0	0	1	0	0	1
9102996	Москва	821	1	0	0	1	0	0
102460332	Киев	821	1	0	0	1	0	0
132259965	Новосибирская область	821	0	1	0	0	1	0
129353104	Россия	821	0	0	1	0	0	1
214579899	NA	821	0	0	1	0	0	2
167972497	Россия	821	0	0	1	0	0	2
232758179	Пермский край	821	0	1	0	0	1	0
96395444	Архангельская область	820	1	0	0	1	0	0
80090497	Красноярский край	820	1	0	0	1	0	0
224003830	Донецкая область	820	1	0	0	1	0	0
160772611	Кемеровская область	820	0	1	0	0	1	0
183885374	Харьковская область	820	0	1	0	0	1	0
217591701	NA	820	0	0	1	0	0	1
56849792	Волгоградская область	820	0	1	0	0	2	0
168740031	Пермский край	820	0	1	0	0	1	0
229865888	Донецкая область	820	0	1	0	0	1	0
225661618	Россия	820	0	0	1	0	0	5
248075848	Челябинская область	820	1	0	0	1	0	0
14784539	Украина	820	1	0	0	1	0	0
230894862	Россия	820	0	0	1	0	0	1
243991246	Одесская область	820	1	0	0	1	0	0
243786719	Ставропольский край	820	0	1	0	0	1	0
73922718	Россия	820	0	0	1	0	0	1
136716061	Якутия	820	0	1	0	0	1	0
238884585	Восточно-Казахстанская область	819	1	0	0	1	0	0
590227	Канада	819	0	0	1	0	0	5
223735403	Архангельская область	819	1	0	0	1	0	0
53463540	Тверская область	819	0	1	0	0	1	0
110337642	Украина	819	1	0	0	1	0	0
86577071	Херсонская область	819	1	0	0	1	0	0
13890538	Новосибирская область	819	1	0	0	1	0	0
173449694	Россия	819	0	0	1	0	0	2
62752657	NA	819	0	0	1	0	0	1
4162683	Москва	819	0	1	0	0	1	0
191857040	Татарстан	819	0	1	0	0	2	0
3023706	NA	819	0	0	1	0	0	1
139099520	Николаевская область	818	1	0	0	1	0	0
243400011	NA	818	0	0	1	0	0	1
140177888	Россия	818	0	0	1	0	0	1
173405093	Харьковская область	818	1	1	0	1	1	0
237895773	NA	818	0	0	1	0	0	1
246978608	NA	818	0	0	1	0	0	6
191577553	Россия	818	0	0	1	0	0	1
111679578	Москва	818	0	1	0	0	1	0
15312197	Москва	818	0	1	0	0	2	0
17404859	Россия	818	0	0	1	0	0	1
165727180	NA	818	0	0	1	0	0	1
53182751	NA	818	0	0	1	0	0	1
215810901	Пермский край	818	0	1	0	0	2	0
51396075	Днепропетровская область	818	1	0	0	1	0	0
38491640	NA	818	0	0	1	0	0	3
229723369	NA	818	0	0	1	0	0	2
219003982	Москва	818	0	1	0	0	1	0
14260204	Москва	818	0	1	0	0	1	0
12052600	Воронежская область	818	0	1	0	0	4	0
210025693	Воронежская область	818	1	0	0	1	0	0
203270617	Донецкая область	818	1	0	0	1	0	0
218891149	NA	818	0	0	1	0	0	1
6669680	NA	818	0	0	1	0	0	1
111088387	Москва	817	0	1	0	0	1	0
24590651	NA	817	0	0	1	0	0	1
5910531	Днепропетровская область	817	1	0	0	1	0	0
250345658	Киев	817	0	1	0	0	1	0
154403859	Украина	817	0	1	0	0	1	0
116490099	NA	817	0	0	1	0	0	1
9590012	Крым	817	0	1	0	0	1	0
1019397	NA	817	0	0	1	0	0	1
234864212	NA	817	0	0	1	0	0	1
246544833	Москва	817	0	1	0	0	1	0
167959808	Москва	817	0	1	0	0	1	0
145608657	NA	817	0	0	1	0	0	1
230682809	Казахстан	817	0	1	0	0	1	0
174899912	NA	817	0	0	1	0	0	1
30415545	Самарская область	817	1	0	0	1	0	0
52596361	Москва	817	0	1	0	0	2	0
181725675	NA	817	0	0	1	0	0	1
157023515	Украина	817	1	0	0	1	0	0
46787057	Москва	817	0	1	0	0	1	0
116109323	Россия	817	0	0	1	0	0	1
16829059	Москва	817	0	1	0	0	1	0
196179738	Казахстан	817	0	1	0	0	1	0
27954721	Черновицкая область	816	1	0	0	1	0	0
38081025	NA	816	0	0	1	0	0	1
25538808	Украина	816	1	0	0	1	0	0
175221620	Свердловская область	816	0	1	0	0	1	0
215961303	NA	816	0	0	1	0	0	1
153657099	Волгоградская область	816	0	1	0	0	1	0
223732747	Ставропольский край	816	1	0	0	1	0	0
246047617	NA	816	0	0	1	0	0	2
148295134	Россия	816	0	0	1	0	0	1
94728255	Тульская область	816	0	1	0	0	1	0
161947766	Россия	816	0	0	1	0	0	2
177406133	Новосибирская область	816	1	0	0	1	0	0
29574510	Харьковская область	816	1	0	0	1	0	0
152438176	Татарстан	816	0	1	0	0	1	0
152644842	Самарская область	816	0	1	0	0	1	0
201995655	NA	816	0	0	1	0	0	1
163528986	Челябинская область	816	0	1	0	0	1	0
85814453	NA	816	0	0	1	0	0	1
229582126	Вологодская область	816	0	1	0	0	2	0
19226200	Челябинская область	816	0	1	0	0	1	0
25530894	Харьковская область	815	1	0	0	1	0	0
181646428	NA	815	0	0	1	0	0	1
194757305	NA	815	0	0	1	0	0	1
82721606	Украина	815	0	1	0	0	1	0
177197007	Россия	815	0	0	1	0	0	1
145620896	NA	815	0	0	1	0	0	1
3472238	Москва	815	0	1	0	0	2	0
5518671	Хабаровский край	815	0	1	0	0	1	0
123032524	Харьковская область	815	1	0	0	1	0	0
3584473	Россия	815	0	0	1	0	0	1
4374830	NA	815	0	0	1	0	0	1
101289050	Москва	815	0	1	0	0	1	0
6216807	Киев	815	1	0	0	1	0	0
10466502	Хмельницкая область	815	0	1	0	0	1	0
9359248	Москва	814	0	1	0	0	1	0
225747183	?Петропавловская область	814	0	1	0	0	1	0
217268226	Москва	814	0	1	0	0	1	0
171327325	Псковская область	814	0	1	0	0	1	0
244664510	Россия	814	0	0	1	0	0	1
15761684	NA	814	0	0	1	0	0	1
41470854	Россия	814	0	0	1	0	0	2
166532773	Томская область	814	0	1	0	0	1	0
198283402	Казахстан	814	1	0	0	2	0	0
34203397	Украина	814	1	0	0	1	0	0
17584691	Черкасская область	814	1	0	0	1	0	0
14473616	Тернопольская область	814	1	0	0	1	0	0
224688930	Львовская область	814	0	1	0	0	1	0
177494246	Россия	814	0	0	1	0	0	1
52214662	NA	814	0	0	1	0	0	1
133286347	Киев	814	0	1	0	0	1	0
221349675	NA	814	0	0	1	0	0	4
188827140	Армения	814	0	1	0	0	1	0
172927809	NA	814	0	0	1	0	0	1
236418068	Казахстан	814	0	2	0	0	3	0
41079125	NA	814	0	0	1	0	0	1
158179256	NA	814	0	0	1	0	0	1
217549511	NA	813	0	0	1	0	0	1
146265772	Киев	813	0	1	0	0	1	0
250648293	Ставропольский край	813	0	1	0	0	1	0
38709838	NA	813	0	0	1	0	0	1
214541265	Москва	813	0	1	0	0	1	0
4726498	Житомирская область	813	0	1	0	0	1	0
